x,x,x
"Carrete Ajustador de Cigüeñal Medida 120 x 20 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1056-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-120-x-20.html
Brack Vw Sedan 1500 1970-1973 Trasero Izquierdo,$695.00,https://refaccionariamario.com/bracks/6531-brack-vw-sedan-1500-1970-1973-trasero-izquierdo.html
Collar de Flores Color Violeta Estilo Hawaii,$55.00,https://refaccionariamario.com/llaveros/12525-collar-de-folres-color-violeta-estilo-hawaii.html
"Carrete Ajustador de Cigüeñal Medida 120 x 30 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1057-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-120-x-30.html
"Horquilla de Collarín de Clutch Delgada Original para VW Sedan 1600, 1600i",$620.00,https://refaccionariamario.com/horquillas-de-clutch/1183-horquilla-de-collarin-de-clutch-delgada-original-para-vw-sedan-1600-1600i.html
Brack Vw Sedan 1500 1970-1973 Trasero Derecho,$675.00,https://refaccionariamario.com/bracks/6532-brack-vw-sedan-1500-1970-1973-trasero-derecho.html
Calcomanía Externa de Vinil con Imagen Vocho Volkswagen Cursiva,$20.00,https://refaccionariamario.com/calcomanias/12487-calcomania-externa-de-vinyl-con-imagen-vocho-volkswagen-cursiva.html
"Carrete Ajustador de Cigüeñal Medida 120 x 40 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1058-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-120-x-40.html
"Par de Hules de Cañuela Interior de Ventana para VW Sedan 1500, 1600, 1600i",$225.00,https://refaccionariamario.com/hules-de-canuela/1190-par-de-hules-de-canuela-interior-de-ventana-para-vw-sedan-1500-1600-1600i.html
Calcomanía Externa de Vinil con Emblema Herbie 53 para VW Sedan,$20.00,https://refaccionariamario.com/calcomanias/12488-calcomania-externa-de-vinyl-con-emblema-herbie-53-para-vw-sedan.html
"Carrete Ajustador de Cigüeñal Medida 140 x Estándar de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1059-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-140-x-standard.html
"Hule de Chapa de Motor de 1 Tornillo para VW Sedan 1500, 1600",$7.00,https://refaccionariamario.com/hules-de-chapa/1191-hule-de-chapa-de-motor-de-1-tornillo-para-vw-sedan-1500-1600.html
Calcomanía Externa de Vinil con Escudo WOLFSBURG para VW Sedan,$20.00,https://refaccionariamario.com/calcomanias/12490-calcomania-externa-de-vinyl-con-escudo-wolfsburg-para-vw-sedan.html
"Carrete Ajustador de Cigüeñal Medida 140 x 10 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1060-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-140-x-10.html
"Hule de Concha Alumbra Placa Color Negro para VW Sedan 1600, 1600i",$20.00,https://refaccionariamario.com/hules-de-conchita/1192-hule-conchita.html
"Juego de Tapas de Punterias Cromadas con Grabado Scat para Vw Sedan, Brasilia, Safari, Combi, Hormiga",$975.00,https://refaccionariamario.com/tapas-de-punterias/6555-juego-de-tapas-de-punterias-cromadas-con-grabado-scat-para-vw-sedan-brasilia-safari-combi-hormiga.html
Calcomanía Externa de Vinil Mi Coche no Tira Aceite,$20.00,https://refaccionariamario.com/calcomanias/12477-calcomania-externa-de-vinyl-mi-coche-no-tira-aceite.html
"Carrete Ajustador de Cigüeñal Medida 140 x 20 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1061-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-140-x-20.html
"Hule de Concha Alumbra Placa Color Blanco para VW Sedan 1600, 1600i",$20.00,https://refaccionariamario.com/hules-de-conchita/1193-empaque-blanco-de-concha-alumbraplaca-para-vw-sedan.html
"Carrete Ajustador de Cigüeñal Medida 160 x Estándar de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1062-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-160-x-standard.html
Manguera Transparente de Agua de Limpiadores para VW Sedan,$30.00,https://refaccionariamario.com/mangueras-de-limpiadores/1990-manguera-transparente-de-agua-de-limpiadores-para-vw-sedan.html
"Pack de Conversion a Encendido Electronico para Vw Sedan, Combi, Brasilia, Safari (Motores 1500 y 1600)","$1,485.00",https://refaccionariamario.com/packs/6589-pack-de-conversion-a-encendido-electronico-para-vw-sedan-combi-brasilia-safari-motores-1500-y-1600.html
"Carrete Ajustador de Cigüeñal Medida 160 x 10 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1063-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-160-x-10.html
"Carrete Ajustador de Cigüeñal Medida 160 x 30 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1064-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-160-x-30.html
"Carrete Ajustador de Cigüeñal Medida 160 x 40 de Bronce para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$480.00,https://refaccionariamario.com/carretes-de-bronce/1065-carrete-de-bronce-para-ciguenal-vw-sedan-y-combi-1600-160-x-40.html
"Birlo de Monoblock de Tapa de Carter en Sobre Medida para VW Sedan, Combi 1500, 1600, Safari, Brasilia, Hormiga",$6.00,https://refaccionariamario.com/birlos-de-colador/9295-birlo-de-monoblock-de-tapa-de-carter-en-sobre-medida-para-vw-sedan-combi-1500-1600-safari-brasilia-hormiga.html
"Juego de Tapones de Eje de Limpiador de Aluminio para VW Sedan 1500, 1600, 1600i, Combi, Atlántic, Caribe",$175.00,https://refaccionariamario.com/tapones-de-brazo-de-limpiador/1206-juego-de-tapones-de-eje-de-limpiador-de-aluminio-para-vw-sedan-1500-1600-1600i-combi-atlantic-caribe.html
"Boca de Relleno de Aceite de Motor ROJO Tipo Competición para VW Sedan, Combi 1500, 1600, safari, Brasilia, Hormiga",$380.00,https://refaccionariamario.com/bocas-de-relleno/9309-boca-de-relleno-de-aceite-de-motor-rojo-tipo-competicion-para-vw-sedan-combi-1500-1600-safari-brasilia-hormiga.html
"Arnés de Inyector, Válvula Ralentí, Bulbos de Temperatura Mirsa para VW Sedan 1600i, Golf A3, Jetta A3, Derby, Eurovan T4, Seat",$35.00,https://refaccionariamario.com/arneses/6632-arnes-de-inyector-valvula-ralenti-bulbos-de-temperatura-mirsa-para-vw-sedan-1600i-golf-a3-jetta-a3-derby-eurovan-t4-seat.html
"Mascara de Tapa de Guantera de Aluminio con Rayas para VW Sedan 1600, 1600i",$590.00,https://refaccionariamario.com/mascarillas/1209-mascara-de-aluminio-para-tapa-de-guantera-vw-sedan.html
"Juego de Peines Separadores de Cables de Bujía Cromados Empi para VW Sedan, Combi 1600, Brasilia, Safari",$180.00,https://refaccionariamario.com/peines-separadores/12569-juego-de-peines-separadores-de-cables-de-bujia-cromados-empi-para-vw-sedan-combi-1600-brasilia-safari.html
Llavero con Cinta Color Negro y Emblema EL VOCHO,$70.00,https://refaccionariamario.com/llaveros/12581-llavero-con-cinta-color-negro-y-emblema-el-vocho.html
"Aldabilla de Aleta Izquierda con Perilla para VW Sedan 1500, 1600, 1600i",$200.00,https://refaccionariamario.com/seguros-de-aleta/1213-aldabilla-de-aleta-vw-sedan-l.html
Llavero con Cinta Color Negro y Emblema de Coche VOCHO,$70.00,https://refaccionariamario.com/llaveros/12584-llavero-con-cinta-color-negro-y-emblema-de-coche-vocho.html
"Aldabilla de Aleta Derecha con Perilla para VW Sedan 1500, 1600, 1600i",$200.00,https://refaccionariamario.com/seguros-de-aleta/1214-aldabilla-de-aleta-vw-sedan-l.html
Calcomanía Externa de Vinil con Emblema Wolfsburg y Volkswagen,$20.00,https://refaccionariamario.com/calcomanias/12588-calcomania-externa-de-vinyl-con-emblema-wolfsburg-y-volkswagen.html
"Junta de Admisión de Asbesto de Motor Tipo Antifaz para VW Sedán 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$15.00,https://refaccionariamario.com/juntas-de-admision/1217-junta-de-admision-de-asbesto-de-motor-tipo-antifaz-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari-hormiga.html
Calcomanía Externa de Vinil con la Imágen EVOLUCIÓN VOLKS,$20.00,https://refaccionariamario.com/calcomanias/12599-calcomania-externa-de-vinyl-con-la-imagen-evolucion-volks.html
Calcomanía Externa de Vinil con Emblema WOLSBURG EDITION,$20.00,https://refaccionariamario.com/calcomanias/12620-calcomania-externa-de-vinyl-con-emblema-wolsburg-edition.html
"Mofle SPORT ""FAT BOY"" NEGRO Miller para VW sedan","$2,490.00",https://refaccionariamario.com/silenciadores/6754-mofle-sport-fat-boy-negro-miller-para-vw-sedan.html
"Llavero con Cinta Color Negro y Emblema Comer, Dormir  y Volkswagen",$65.00,https://refaccionariamario.com/llaveros/12580-llavero-con-cinta-color-negro-y-emblema-comer-dormir-y-volkswagen.html
Calcomanía Externa de Vinil con Imagen CLASIC VW Volkswagen,$20.00,https://refaccionariamario.com/calcomanias/12637-calcomania-externa-de-vinil-con-imagen-clasic-vw-volkswagen.html
Calcomanía Externa de Vinil con Imágen VOCHO 1200,$20.00,https://refaccionariamario.com/calcomanias/12640-calcomania-externa-de-vinyl-con-imagen-vocho-1200.html
"Par de Cabezas Restauradas de Motor de Carburador Originales para VW Sedan 1500, Combi 1500","$4,000.00",https://refaccionariamario.com/cabezas/6827-par-de-cabezas-restauradas-de-motor-de-carburador-originales-para-vw-sedan-1500-combi-1500.html
Calcomanía Externa de Vinil con Imágen Vocho Air Cooled,$20.00,https://refaccionariamario.com/calcomanias/12642-calcomania-externa-de-vinil-con-imagen-vocho-air-cooled.html
"Laina Ajustadora de Cigüeñal Calibre 22 Febi para Combi, Sedan, Brasilia, Safari, Hormiga",$9.00,https://refaccionariamario.com/lainas-de-ciguenal/6835-laina-ajustadora-de-cigueenal-calibre-22-febi-para-combi-sedan-brasilia-safari-hormiga.html
Calcomanía Externa de Vinil con Leyenda OLD SCHOOL,$20.00,https://refaccionariamario.com/calcomanias/12648-calcomania-externa-de-vinyl-con-leyenda-old-school.html
Calcomanía Externa de Vinil con Imágen FLAT FOUR,$20.00,https://refaccionariamario.com/calcomanias/12649-calcomania-externa-de-vinyl-con-imagen-flat-four.html
Calcomanía Externa de Vinil con Leyenda I love my VW Silueta,$20.00,https://refaccionariamario.com/calcomanias/12651-calcomania-externa-de-vinyl-con-leyenda-i-love-my-vw-silueta.html
"Polea de Cigüeñal Cromada con Graduado Azul para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600, Brasilia, Safari, Hormiga","$1,160.00",https://refaccionariamario.com/poleas-de-ciguenal/1365-polea-de-cigueenal-cromada-y-graduada-para-vw-sedan-1500-1600-1600i-combi-1500-1600-brasilia-safari-hormiga.html
"Conjunto de Moto con Pistones Concavos Moresa para VW Sedan 1600, Combi, Brasilia, Safari, Hormiga","$3,960.00",https://refaccionariamario.com/conjuntos-de-motor/1100-conjunto-de-moto-con-pistones-concavos-moresa-para-vw-sedan-1600-combi-brasilia-safari-hormiga.html
"Polea de Cigüeñal Cromada para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600, Brasilia, Safari, Hormiga",$435.00,https://refaccionariamario.com/poleas-de-ciguenal/7020-polea-de-cigueenal-cromada-para-vw-sedan-1500-1600-1600i-combi-1500-1600-brasilia-safari-hormiga.html
Calcomanía Externa de Vinil con Imágen VOCHO ENANO,$20.00,https://refaccionariamario.com/calcomanias/12659-calcomania-externa-de-vinyl-con-imagen-vocho-enano.html
Juego de Estribos Interiores Cortos Cromados para VW Sedan,$415.00,https://refaccionariamario.com/estribos/9947-juego-de-estribos-interiores-cortos-cromados-para-vw-sedan.html
"Goma Tipo Dona de Buje de Amortiguador para VW Sedan, Brasilia",$15.00,https://refaccionariamario.com/gomas-de-amortiguador/10110-goma-tipo-dona-de-buje-de-amortiguador-para-vw-sedan-brasilia.html
"Tapón de Agujero de Ajuste de Balatas para VW Sedan, Combi",$8.00,https://refaccionariamario.com/gomas-de-freno/11131-tapon-de-agujero-de-ajuste-de-balatas-para-vw-sedan-combi.html
Par de Hules de Cañuela Interior de Ventana para VW Sedan 1200,$320.00,https://refaccionariamario.com/hules-de-canuela/10194-par-de-hules-de-canuela-interior-de-ventana-para-vw-sedan-1200.html
Boca Cromada de Relleno de Aceite para VW Sedan 1200,$395.00,https://refaccionariamario.com/bocas-de-relleno/12695-boca-cromada-de-relleno-de-aceite-para-vw-sedan-1200.html
"Escobilla de Encendido Electrónico BERU para VW Sedan 1600, Combi 1600, 1800, atlántic, Caribe, Golf A2, Jetta A2",$90.00,https://refaccionariamario.com/escobillas/1121-escobilla-para-distribuidor.html
"Transmisor de Impulsos con Magneto de Distribuidor Bruck para VW Sedan 1600i, Pointer",$120.00,https://refaccionariamario.com/magnetos/1249-transmisor-de-impulsos-con-magneto-de-distribuidor-bruck-para-vw-sedan-1600i-pointer.html
"Rondana Ondulada de Tuerca Hueca para VW Sedan 1200, 1500, 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$15.00,https://refaccionariamario.com/rondanas/1409-rondana-ondulada-de-tuerca-hueca-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari-hormiga.html
"Manguera de Respiración de Boca de Relleno Tepeyac para VW Sedan 1600, 1600i, Brasilia, Safari, Hormiga",$40.00,https://refaccionariamario.com/mangueras-de-boca-de-relleno/1252-manguera-de-respiracion-de-boca-de-relleno-tepeyac-para-vw-sedan-1600-1600i-brasilia-safari-hormiga.html
"Tuerca de 6 Milímetros de Eje de Limpiador y Calaveras para VW Sedan, Combi",$3.00,https://refaccionariamario.com/tuercas-milimetricas/11222-tuerca-de-6-milimetros-de-eje-de-limpiador-y-calaveras-para-vw-sedan-combi.html
"Manguera de Frenos de Rueda Delantera Quezada para VW Sedan 1600, 1600i",$85.00,https://refaccionariamario.com/mangueras-de-frenos/1255-manguera-de-frenos-de-rueda-delantera-quezada-para-vw-sedan-1600-1600i.html
"Tornillo de Platino de Distribuidor para VW Sedan 1600, 1600i, Combi 1600, Atlántic, Caribe",$3.00,https://refaccionariamario.com/tornillos-de-platino/11209-tornillo-de-platino-de-distribuidor-para-vw-sedan-1600-1600i-combi-1600-atlantic-caribe.html
"Tuerca de 10 Milímetros de soporte de Caja y Birlo de Carburador para VW Sedan, Combi 1600",$4.00,https://refaccionariamario.com/tuercas-milimetricas/11224-tuerca-de-10-milimetros-de-soporte-de-caja-y-birlo-de-carburador-para-vw-sedan-combi-1600.html
"Tramo de 2 Metros de Manguera Enlonada de Gasolina para Sedan 1600i, Combi 1800, Jetta A2, A3, Golf A2, A3, Caribe, Atlantic",$115.00,https://refaccionariamario.com/mangueras-de-motor/1258-tramo-de-2-metros-de-manguera-enlonada-de-gasolina-para-sedan-1600i-combi-1800-jetta-a2-a3-golf-a2-a3-caribe-atlantic.html
"Colador de Aceite de Motor Tipo Original para VW Sedan, Combi, Brasilia, Safari, Hormiga",$150.00,https://refaccionariamario.com/coladores/12725-colador-de-aceite-de-motor-tipo-original-para-vw-sedan-combi-brasilia-safari-hormiga.html
"Polea de generador  Tropicalizada  para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari.",$70.00,https://refaccionariamario.com/poleas-de-generador/7022-polea-de-generador-tropicalizada-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari.html
"Manija de puerta Exterior HELLA Cromada Sin lado para VW Sedan 1600, 1600i, Brasilia",$680.00,https://refaccionariamario.com/manijas-exteriores/1261-manija-de-puerta-vw-sedan-cromada-hella.html
Rondana de Salpicaderas y Estribos para VW Sedan,$3.00,https://refaccionariamario.com/rondanas/10117-rondana-de-salpicaderas-y-estribos-para-vw-sedan.html
"Manija de puerta Exterior HELLA color Negro Sin lado para VW Sedan 1500, 1600, 1600i, Brasilia",$645.00,https://refaccionariamario.com/manijas-exteriores/1262-manija-de-puerta-vw-sedan-negra-hella.html
"Juego de Manijas Cromadas Mini para VW Sedan, Atlantic, Caribe, Golf A2, Jetta A2",$200.00,https://refaccionariamario.com/manijas-de-vidrio/1263-juego-de-manijas-cromadas-mini-para-vw-sedan-atlantic-caribe-golf-a2-jetta-a2.html
"Perno de Bisagra y Soporte de Espejo Lateral IAP para VW Sedan 1200, 1500",$70.00,https://refaccionariamario.com/pernos-de-espejo/12686-perno-de-bisagra-y-soporte-de-espejo-lateral-iap-para-vw-sedan-1200-1500.html
"Juego de 6 Metales Árbol Clemex para VW Sedán, Combi, Brasilia, Safari, Hormiga",$85.00,https://refaccionariamario.com/metales-de-arbol/1270-juego-de-6-metales-arbol-clemex-para-vw-sedan-combi-brasilia-safari-hormiga.html
"Juego de Metales de Biela Medida Estándar para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$150.00,https://refaccionariamario.com/metales-de-biela/1271-metal-biela-vw-sedan.html
Tuerca Chica Sujetadora de Switch de Luces Tipo Jalón para VW Sedan 1200,$15.00,https://refaccionariamario.com/tuercas-de-switch/7922-tuerca-chica-sujetadora-de-switch-de-luces-tipo-jalon-para-vw-sedan-1200.html
"Juego de Metales de Biela Medida 20 Clevite para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$150.00,https://refaccionariamario.com/metales-de-biela/1273-juego-de-metales-de-biela-medida-20-clevite-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari-hormiga.html
Juego de Bisagras de Cofre Cromadas Tipo BILLET para VW Sedan,$495.00,https://refaccionariamario.com/bisagras-de-cofre/9296-juego-de-bisagras-de-cofre-cromadas-tipo-billet-para-vw-sedan.html
"Juego de Metales de Biela Medida 40 Clemex para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$115.00,https://refaccionariamario.com/metales-de-biela/1275-metal-biela-vw-sedan.html
Cuadro Decorativo con Imagen de VW Sedan Color Rojo Tamaño Grande,$915.00,https://refaccionariamario.com/cuadros/9774-cuadro-decorativo-con-imagen-de-vw-sedan-color-rojo-tamano-grande.html
"Juego de Metales de Biela Medida 40 para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$115.00,https://refaccionariamario.com/metales-de-biela/1276-metal-biela-vw-sedan.html
"Juego de Metales de Biela Medida 40 kolben smith para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$115.00,https://refaccionariamario.com/metales-de-biela/1277-metal-biela-vw-sedan.html
"Juego de Metales de Centro Medida Estándar x 20 CLEMEX para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$415.00,https://refaccionariamario.com/metales-de-centro/1278-metal-centro-x-20-standard-vw-sedan.html
Soporte de Motor Tipo Chalupa para VW Sedan,$105.00,https://refaccionariamario.com/soportes-de-motor/7150-soporte-de-motor-tipo-chalupa-para-vw-sedan.html
"Tornillo de Múltiple Escape LARGO para VW Sedan 1600, 1600i, Combi 1600, Safari, Brasilia, Hormiga",$3.00,https://refaccionariamario.com/tornillos-de-multiple-de-escape/11207-tornillo-de-multiple-escape-largo-para-vw-sedan-1600-1600i-combi-1600-safari-brasilia-hormiga.html
"Tolva tipo Comal de Generador o Alternador Cromada para VW Sedan 1500, 1600, 1600i Combi 1600, Safari, Brasilia",$175.00,https://refaccionariamario.com/tolvas-de-comal/7157-tolva-tipo-comal-de-generador-o-alternador-cromada-para-vw-sedan-1500-1600-1600i-combi-1600-safari-brasilia.html
"Generador Acumulador de Corriente para VW Sedan, Combi 1500, 1600, Brasilia, safari, Hormiga","$2,080.00",https://refaccionariamario.com/generadores/10080-generador-acumulador-de-corriente-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
"Juego de Metales de Centro Medida Estándar x 40 CLEMEX para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$300.00,https://refaccionariamario.com/metales-de-centro/1283-metal-centro-x-40-std-vw-sedan.html
"Funda de Aluminio para Bobina para VW Sedan 1200, 1500 y 1600, Combi 1500 y 1600, Brasilia, Safari y Hormiga",$170.00,https://refaccionariamario.com/fundas-de-bobina/12758-funda-de-aluminio-protectora-de-bobina-para-vw-sedan-1200-1500-1600-combi-1500-1600-brasilia-safari.html
"Bulbo Interruptor de Luz de Reversa Bruck para VW Sedan, Combi 1600, Safari, Brasilia",$90.00,https://refaccionariamario.com/bulbos-de-reversa/255-bulbo-interruptor-de-luz-de-reversa-bruck-para-vw-sedan-combi-1600-safari-brasilia.html
Cubierta de Pedal de Acelerador con Forma de Pie para VW Sedan,$275.00,https://refaccionariamario.com/pedales-de-acelerador/12862-cubierta-de-pedal-de-acelerador-con-forma-de-pie-para-vw-sedan.html
Juego de Espejos Ajustables Cromados Tipo Albert Mirror para VW Sedan,"$2,605.00",https://refaccionariamario.com/espejos-laterales/12866-juego-de-espejos-ajustables-cromados-tipo-albert-mirror-para-vw-sedan.html
"Canastilla Portadora de Objetos y Bebidas Color Beige IAP para VW Sedan, Brasilia, Safari",$220.00,https://refaccionariamario.com/porta-vasos/12860-canastilla-portadora-de-objetos-y-bebidas-color-beige-para-vw-sedan-brasilia-safari.html
"Pack de Mantenimiento a Asientos Delanteros para Vw Sedan, Caribe y Atlantic",$238.00,https://refaccionariamario.com/packs/12886-pack-de-mantenimiento-a-asientos-delanteros-para-vw-sedan-caribe-y-atlantic.html
Palanca de freno de mano CROMADA para VW Sedan,$330.00,https://refaccionariamario.com/palancas-de-freno/7347-palanca-cromada-de-freno-de-mano-para-vw-sedan.html
Canastilla de Toldo Clásica Color Crema para VW Sedán,"$2,280.00",https://refaccionariamario.com/portacargas-exteriores/12850-canastilla-de-toldo-clasica-color-crema-para-vw-sedan.html
Canastilla de Toldo Clásico Color Negro para VW Sedán,"$2,605.00",https://refaccionariamario.com/portacargas-exteriores/12851-canastilla-de-toldo-clasico-color-negro-para-vw-sedan.html
"Juego de Metales de Centro Medida 40 x 30  para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$320.00,https://refaccionariamario.com/metales-de-centro/1291-metal-centro-40x30-vw-sedan.html
"Adaptador de boca de relleno de torre de alternador para VW Sedan, Combi, Brasilia, Safari, Hormiga.",$225.00,https://refaccionariamario.com/adaptadores/7362-adaptador-de-boca-de-relleno-de-torre-de-alternador-para-vw-sedan-combi-brasilia-safari-hormiga.html
Canastilla Cromada de Toldo Clásica para VW Sedán,"$3,365.00",https://refaccionariamario.com/portacargas-exteriores/12852-canastilla-cromada-de-toldo-clasica-para-vw-sedan.html
"Juego de Metales de Centro Medida 40 x 40  para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$335.00,https://refaccionariamario.com/metales-de-centro/1292-metal-centro-40x40-vw-sedan.html
Canastilla Cromada de Toldo Tipo Shark para VW Sedan,"$3,690.00",https://refaccionariamario.com/portacargas-exteriores/12853-canastilla-cromada-de-toldo-tipo-shark-para-vw-sedan.html
Maletero Trasero Cromado para VW Sedan,"$1,410.00",https://refaccionariamario.com/portacargas-exteriores/12863-maletero-trasero-cromado-para-vw-sedan.html
Maletero Trasero Color Negro para VW Sedan,"$1,085.00",https://refaccionariamario.com/portacargas-exteriores/12864-maletero-trasero-color-negro-para-vw-sedan.html
Maletero Trasero Color Beige para VW Sedán,$980.00,https://refaccionariamario.com/portacargas-exteriores/12865-maletero-trasero-color-beige-para-vw-sedan.html
Kit Completo de 1 Toldo y 2 Postes con Textura de Yute Color Negro para VW Sedan,$695.00,https://refaccionariamario.com/toldos/7473-kit-completo-de-1-toldo-y-2-postes-con-textura-de-yute-color-negro-para-vw-sedan.html
Canastilla Portadora de Objetos y Bebidas Color Negro para VW Sedan,$220.00,https://refaccionariamario.com/porta-vasos/12859-canastilla-portadora-de-objetos-y-bebidas-color-negro-para-vw-sedan.html
Mica Tip Europea de Calavera Mirsa para VW Sedan,$85.00,https://refaccionariamario.com/micas-de-calavera/1299-mica-tip-europea-de-calavera-mirsa-para-vw-sedan.html
Kit Completo para Toldo y Postes de Vinil Color Gris Liso para VW Sedán,$695.00,https://refaccionariamario.com/toldos/7474-kit-completo-para-toldo-y-postes-de-vinil-color-gris-liso-para-vw-sedan.html
"Mica de cuarto de Defensa Delantera Color Ámbar para VW Sedan 1600, 1600i",$20.00,https://refaccionariamario.com/micas-de-cuarto/1303-mica-de-cuarto-de-defensa-delantera-color-ambar-para-vw-sedan-1600-1600i.html
Kit Completo de Toldo y Postes Color Yute Gris para VW Sedán,$760.00,https://refaccionariamario.com/toldos/7475-kit-completo-de-toldo-y-postes-color-yute-gris-para-vw-sedan.html
"Juego de Seguros de Puerta Cromados con Emblema VW Color Negro para VW Sedan, Combi, Caribe, Golf A2, A3, Jetta A2, A3",$40.00,https://refaccionariamario.com/seguros-de-puerta/13365-juego-de-seguros-de-puerta-cromados-con-emblema-vw-color-negro-para-vw-sedan-combi-caribe-golf-a2-a3-jetta-a2-a3.html
Mica Ámbar de Cuarto de Defensa Hella para VW Sedan,$50.00,https://refaccionariamario.com/micas-de-cuarto/1304-mica-ambar-de-cuarto-de-defensa-hella-para-vw-sedan.html
"Tapón de Rin con Emblema Engrane Volkswagen Tipo Bola para VW Sedán, Safari, Brasilia",$305.00,https://refaccionariamario.com/tapones-de-rin/12893-tapon-de-rin-con-emblema-engrane-volkswagen-tipo-bola-para-vw-sedan-safari-brasilia.html
Mica color Humo de Cuarto para Vw Sedan,$20.00,https://refaccionariamario.com/micas-de-cuarto/1305-mica-color-humo-de-cuarto-para-vw-sedan.html
"Adaptador de Boca de Relleno de Torre de Alternador Zubehör para VW Sedan, Brasilia, Combi, Safari, Hormiga",$215.00,https://refaccionariamario.com/adaptadores/12759-adaptador-de-boca-de-relleno-de-torre-de-alternador-zubehoer-para-vw-sedan-brasilia-combi-safari-hormiga.html
Mica color Verde de Cuarto para Vw Sedan,$20.00,https://refaccionariamario.com/micas-de-cuarto/1306-mica-color-verde-de-cuarto-para-vw-sedan.html
Manija con Botón Cromado de Palanca de Freno de Mano Auto Magic para VW Sedan,$355.00,https://refaccionariamario.com/fundas-de-palanca/13346-manija-con-boton-cromado-de-palanca-de-freno-de-mano-auto-magic-para-vw-sedan.html
Mica Blanca de Cuarto para Vw Sedan,$20.00,https://refaccionariamario.com/micas-de-cuarto/1307-mica-blanca-de-cuarto-para-vw-sedan.html
Juego de Estribos Cromados con Diseño Anti Derrapante para VW Sedan.,"$1,305.00",https://refaccionariamario.com/estribos/13368-juego-de-estribos-cromados-con-diseno-anti-derrapante-para-vw-sedan.html
"Conjunto de Motor con Pistones Planos Moresa para VW Sedan 1600, Combi 1600, Brasilia, Safari, Hormiga","$3,865.00",https://refaccionariamario.com/conjuntos-de-motor/1203-conjunto-de-motor-con-pistones-planos-moresa-para-vw-sedan-1600-combi-1600-brasilia-safari-hormiga.html
Mica color Azul de Cuarto para Vw Sedan,$20.00,https://refaccionariamario.com/micas-de-cuarto/1308-mica-color-azul-de-cuarto-para-vw-sedan.html
